serverTime,phoneTime,deviceId,lat,lon,acc,speed,ts
2018-01-26T10:12:37Z,2018-01-26T10:12:24Z,35260A55,-26.10456730470972,28.05369241466294,65.0,-1.0,2018-01-26T10:12:34Z
2018-01-26T10:10:20Z,2018-01-26T10:10:19Z,D22FD5FE,-26.111410120526433,28.05303549396624,5.0,1.5700000524520874,2018-01-26T10:10:19Z
2018-01-26T10:12:49Z,2018-01-26T10:12:30Z,5e244a2a,-26.104753,28.053064,96.0,0.6766291,2018-01-26T10:12:42Z
2018-01-26T10:13:19Z,2018-01-26T10:13:18Z,6868FD94,-26.101664678203583,28.05041743466396,96.0,-1.0,2018-01-26T10:13:19Z
2018-01-26T10:13:50Z,2018-01-26T10:13:48Z,53CC072A,-26.101142372960318,28.049555830683605,5.0,0.0,2018-01-26T10:13:48Z
2018-01-26T10:12:36Z,2018-01-26T10:12:23Z,c41456f3,-26.103645,28.053907,32.0,0.6438929,2018-01-26T10:12:34Z
2018-01-26T10:14:59Z,2018-01-26T10:12:55Z,aab41fe4,-26.103317,28.054327,400.0,0.5056449,2018-01-26T10:02:14Z
2018-01-26T10:10:26Z,2018-01-26T10:10:19Z,162c6a76,-26.112087,28.053194,15.008,1.12,2018-01-26T10:10:24Z
2018-01-26T10:11:24Z,2018-01-26T10:11:16Z,9539a8e0,-26.109154,28.04969,1.0,1.931746,2018-01-26T10:11:22Z
2018-01-26T10:13:54Z,2018-01-26T10:13:16Z,64808f44,0,0,0,0,0
2018-01-26T10:13:31Z,2018-01-26T10:13:22Z,1928D8E3,-26.100698,28.050274,6.0,0.0,2018-01-26T10:13:31Z
2018-01-26T10:13:42Z,2018-01-26T10:13:41Z,BF872527,-26.101091527098824,28.050521911128797,5.0,0.6299999952316284,2018-01-26T10:13:40Z
2018-01-26T10:11:41Z,2018-01-26T10:11:35Z,98742D3C,-26.10698535575169,28.05186152460803,10.0,7.110000133514404,2018-01-26T10:11:37Z
2018-01-26T10:13:23Z,2018-01-26T10:13:23Z,D873B470,-26.101520842903316,28.04972530680617,32.0,0.10629762709140778,2018-01-26T10:13:22Z
2018-01-26T10:13:55Z,2018-01-26T10:13:48Z,62acbee8,-26.100609,28.049738,8.0,1.234347,2018-01-26T10:13:54Z
2018-01-26T10:12:37Z,2018-01-26T10:12:35Z,EE670430,-26.104453569627797,28.053409997668634,64.0,-1.0,2018-01-26T10:12:35Z
2018-01-26T10:14:44Z,2018-01-26T10:14:25Z,cb8e3164,-26.099524,28.054604,44.0,0.0,2018-01-26T10:14:40Z
2018-01-26T10:16:21Z,2018-01-26T10:16:14Z,499A2974,-26.095974734431056,28.053864454793,65.0,-1.0,2018-01-26T10:16:18Z
2018-01-26T10:12:45Z,2018-01-26T10:12:30Z,7dfa9236,-26.104753,28.053064,96.0,0.6766291,2018-01-26T10:12:42Z
2018-01-26T10:15:01Z,2018-01-26T10:12:58Z,19308c9a,-26.103916,28.052528,20.0,4.48,2018-01-26T06:04:01Z
2018-01-26T10:13:34Z,2018-01-26T10:13:33Z,46E85663,-26.100942220852158,28.05015027537698,12.0,0.03896156698465347,2018-01-26T10:13:32Z
2018-01-26T10:14:22Z,2018-01-26T10:14:13Z,3fef90bf,-26.100252,28.052124,4.0,8.022318,2018-01-26T10:14:21Z
2018-01-26T10:13:08Z,2018-01-26T10:12:54Z,4A997653,-26.10456509750094,28.053195838468305,128.0,0.8484374284744263,2018-01-26T10:13:06Z
2018-01-26T10:15:40Z,2018-01-26T10:15:38Z,D4E76CB8,-26.096420849919337,28.054169751793246,6.0,4.380702972412109,2018-01-26T10:15:39Z
2018-01-26T10:15:00Z,2018-01-26T10:10:59Z,e665b06b,-26.108551,28.049028,21.0,0.0,2018-01-26T10:11:10Z
2018-01-26T10:17:50Z,2018-01-26T10:17:47Z,85B0BD85,-26.090597904234137,28.049358270182385,32.0,8.349857330322266,2018-01-26T10:17:48Z
2018-01-26T10:15:09Z,2018-01-26T10:14:35Z,38AD8CF2,0,0,0,0,0
2018-01-26T10:15:14Z,2018-01-26T10:14:04Z,78CA1F87,-26.09985000260575,28.05218671118399,8.0,0.19579379260540009,2018-01-26T10:11:01Z
2018-01-26T10:15:41Z,2018-01-26T10:15:07Z,8258f97d,0,0,0,0,0
2018-01-26T10:18:49Z,2018-01-26T10:18:42Z,5699BB82,-26.089007695278976,28.05139610153568,172.47196542255895,-1.0,2018-01-26T10:18:45Z
2018-01-26T10:20:12Z,2018-01-26T10:20:08Z,CAF1AA79,-26.0823311599865,28.050520609917765,32.0,15.918581008911133,2018-01-26T10:20:10Z
2018-01-26T10:19:13Z,2018-01-26T10:19:07Z,cc807b78,-26.084332,28.051424,16.0,1.1880162,2018-01-26T10:19:13Z
2018-01-26T10:20:45Z,2018-01-26T10:20:43Z,D016843B,-26.07912667250982,28.04914337436297,5.0,11.050000190734863,2018-01-26T10:20:44Z
2018-01-26T10:27:21Z,2018-01-26T10:27:19Z,0AB8A040,-26.075740232495065,28.046599491820437,10.0,1.1799999475479126,2018-01-26T10:27:19Z
2018-01-26T10:27:16Z,2018-01-26T10:27:14Z,45CDD740,-26.075560930209303,28.046328043591274,5.0,8.0,2018-01-26T10:27:14Z
2018-01-26T10:23:39Z,2018-01-26T10:22:43Z,B6211AC4,-26.078354,28.048096,22.0,0.34,2018-01-26T10:22:50Z
2018-01-26T10:28:23Z,2018-01-26T10:28:22Z,769C97B7,-26.074667868703045,28.046673106943178,6.0,0.038170989602804184,2018-01-26T10:28:23Z
2018-01-26T10:28:24Z,2018-01-26T10:28:22Z,5F5F4555,-26.074667868703045,28.046673106943178,6.0,0.038170989602804184,2018-01-26T10:28:23Z
2018-01-26T10:27:00Z,2018-01-26T10:26:56Z,881f85ea,-26.074717,28.046682,4.0,0.026391659,2018-01-26T10:26:58Z
2018-01-26T10:30:01Z,2018-01-26T10:29:59Z,2dd02f30,-26.072348,28.048277,4.0,14.143532,2018-01-26T10:29:59Z
2018-01-26T10:28:58Z,2018-01-26T10:28:19Z,E0E374EB,-26.075142,28.045637,6.0,0.07884668,2018-01-26T10:28:20Z
2018-01-26T10:28:25Z,2018-01-26T10:28:23Z,E139471C,-26.074841176183963,28.04658042269577,10.0,0.5199999809265137,2018-01-26T10:28:22Z
2018-01-26T10:28:42Z,2018-01-26T10:28:41Z,BF872527,-26.073472033003792,28.04741675991725,5.0,11.579999923706055,2018-01-26T10:28:41Z
2018-01-26T10:30:19Z,2018-01-26T10:30:16Z,B5325DE9,-26.073257247941637,28.048307513844264,50.0,12.649999618530273,2018-01-26T10:30:16Z
2018-01-26T10:31:31Z,2018-01-26T10:15:45Z,6a2ff8ae,-26.09638,28.05757,250.0,0.66746587,2018-01-26T10:16:50Z
2018-01-26T10:36:31Z,2018-01-26T10:11:04Z,ec345ee3,-26.109545,28.04858,57.0,2.37,2018-01-26T10:36:31Z
2018-01-26T11:34:49Z,2018-01-26T10:12:15Z,E5458D8C,-26.0648104352335,28.053429743470527,8.0,0.4563763737678528,2018-01-26T11:34:48Z
2018-01-26T11:37:28Z,2018-01-26T11:36:38Z,b519f18e,-26.075682,28.046345,24.0,0.28683442,2018-01-26T11:36:41Z
2018-01-26T11:35:55Z,2018-01-26T11:35:53Z,BF872527,-26.073110690364683,28.047765539985193,10.0,0.949999988079071,2018-01-26T11:35:54Z
2018-01-26T11:37:33Z,2018-01-26T11:37:20Z,e84712d7,-26.078783,28.048899,5.0,16.73,2018-01-26T11:37:30Z
2018-01-26T11:36:39Z,2018-01-26T11:36:34Z,0522CA24,-26.074692,28.04668,11.0,0.57,2018-01-26T11:36:37Z
2018-01-26T11:36:17Z,2018-01-26T11:36:13Z,921CC35A,-26.073819201660136,28.04723919957654,398.7290379725525,-1.0,2018-01-26T11:36:15Z
2018-01-26T11:37:22Z,2018-01-26T11:37:19Z,43A94F4D,-26.078140982939598,28.04856081482364,23.724168541777843,3.4600000381469727,2018-01-26T11:37:20Z
2018-01-26T11:39:40Z,2018-01-26T11:39:39Z,702209AD,-26.088698776263982,28.051551788335814,8.0,7.056729793548584,2018-01-26T11:39:39Z
2018-01-26T11:39:40Z,2018-01-26T11:39:39Z,FED52380,-26.088698776263982,28.051551788335814,8.0,7.056729793548584,2018-01-26T11:39:39Z
2018-01-26T11:36:30Z,2018-01-26T11:36:28Z,BD05D258,-26.074832430086833,28.04678557572736,16.0,0.8515942096710205,2018-01-26T11:36:29Z
2018-01-26T11:38:28Z,2018-01-26T11:38:27Z,11E57859,-26.084454573706424,28.0513748161812,6.0,7.489206790924072,2018-01-26T11:38:27Z
2018-01-26T11:38:52Z,2018-01-26T11:38:48Z,40FC6565,-26.08433327825912,28.050919167494722,128.0,0.0,2018-01-26T11:38:51Z
2018-01-26T11:37:41Z,2018-01-26T11:37:28Z,c3bc5bd8,-26.07865,28.048834,4.5,16.49,2018-01-26T11:37:31Z
2018-01-26T11:38:24Z,2018-01-26T11:38:21Z,AB837983,-26.073051752086972,28.04779266089357,2000.0,-1.0,2018-01-26T11:38:23Z
2018-01-26T11:41:41Z,2018-01-26T11:41:30Z,FB2AB0D9,-26.095361487628168,28.051952254731493,16.0,0.40710747241973877,2018-01-26T11:41:31Z
2018-01-26T11:41:19Z,2018-01-26T11:43:48Z,61130C88,-26.094038,28.05155,7.673658,0.5,2018-01-26T11:41:18Z
2018-01-26T11:38:43Z,2018-01-26T11:38:38Z,3D0F2846,-26.084854687523563,28.05061932277522,12.0,6.599575519561768,2018-01-26T11:38:38Z
2018-01-26T11:41:19Z,2018-01-26T11:41:17Z,518FED0D,-26.09427632319087,28.051547152998893,5.0,5.909999847412109,2018-01-26T11:41:17Z
2018-01-26T11:42:06Z,2018-01-26T11:42:03Z,7BCE70F6,-26.098336908059284,28.051018724244134,10.0,2.180000066757202,2018-01-26T11:42:05Z
2018-01-26T11:42:13Z,2018-01-26T11:42:11Z,E0B1067B,-26.095646359050736,28.051831265937583,10.0,16.290000915527344,2018-01-26T11:42:11Z
2018-01-26T11:41:28Z,2018-01-26T11:41:26Z,96D85BDA,-26.094755710340355,28.051927541793027,12.0,5.398540019989014,2018-01-26T11:41:26Z
2018-01-26T11:44:03Z,2018-01-26T11:36:38Z,b9595410,-26.075994,28.023714,48.0,9.231452,2018-01-26T11:43:51Z
2018-01-26T11:41:57Z,2018-01-26T11:41:56Z,4FA0ADD0,-26.099272531014083,28.050352504751295,10.0,2.200000047683716,2018-01-26T11:41:55Z
2018-01-26T11:41:45Z,2018-01-26T11:41:41Z,CA01E74B,-26.095403793969485,28.051787741227518,32.0,1.486814260482788,2018-01-26T11:41:43Z
2018-01-26T11:43:17Z,2018-01-26T11:43:16Z,D9933F77,-26.09861598352538,28.051479058366315,30.0,0.4000000059604645,2018-01-26T11:43:16Z
2018-01-26T11:42:50Z,2018-01-26T11:42:48Z,CDAA0E5D,-26.098352075738376,28.051686685078167,65.0,-1.0,2018-01-26T11:42:49Z
2018-01-26T11:46:25Z,2018-01-26T11:46:23Z,BF872527,-26.098452745961115,28.051633369203703,30.0,0.6700000166893005,2018-01-26T11:46:24Z
2018-01-26T11:48:06Z,2018-01-26T11:42:50Z,1095ded6,-26.098022,28.051693,69.0,0.16,2018-01-26T11:43:30Z
2018-01-26T12:01:44Z,2018-01-26T12:01:37Z,D9933F77,-26.098340643072,28.051683790473835,65.0,-1.0,2018-01-26T12:01:41Z
2018-01-26T12:01:53Z,2018-01-26T12:01:52Z,BF872527,-26.098324628571138,28.05186236279835,5.0,1.309999942779541,2018-01-26T12:01:51Z
2018-01-26T12:05:58Z,2018-01-26T12:05:56Z,CFED44FD,-26.09320370981038,28.056635001793765,48.0,0.0,2018-01-26T12:05:56Z
2018-01-26T12:03:45Z,2018-01-26T12:03:43Z,C7BCAADA,-26.099300617376432,28.054503500487705,10.0,0.0,2018-01-26T12:03:43Z
2018-01-26T12:05:52Z,2018-01-26T12:05:49Z,F109591F,-26.09371404577094,28.05617204194095,16.0,12.58092403411865,2018-01-26T12:05:50Z
2018-01-26T12:06:15Z,2018-01-26T12:04:12Z,12fb5314,-26.093918,28.056185,5.0,0.34753603,2018-01-26T05:16:58Z
2018-01-26T12:01:53Z,2018-01-26T12:01:43Z,c56d892f,-26.098173,28.051733,11.0,0.5,2018-01-26T12:01:51Z
2018-01-26T12:05:48Z,2018-01-26T12:05:38Z,223e76a1,-26.094841,28.055977,192.0,0.7218792,2018-01-26T12:05:46Z
2018-01-26T12:03:21Z,2018-01-26T12:02:50Z,cb8e3164,-26.09928,28.054607,66.0,0.0,2018-01-26T12:03:21Z
2018-01-26T12:03:18Z,2018-01-26T12:02:57Z,2047D5AF,-26.098752511899928,28.054738163790738,165.0001070156903,-1.0,2018-01-26T12:03:15Z
2018-01-26T12:05:04Z,2018-01-26T12:02:56Z,7fe931b2,-26.099697,28.055134,16.0,0.0,2018-01-26T06:01:31Z
2018-01-26T12:05:13Z,2018-01-26T12:05:09Z,E63E949D,-26.095935651893576,28.0566006639149,8.0,8.590363502502441,2018-01-26T12:05:11Z
2018-01-26T12:06:47Z,2018-01-26T12:06:42Z,1E08EE03,-26.09186250319314,28.05679301707937,16.0,0.6290005445480347,2018-01-26T12:06:45Z
2018-01-26T12:06:57Z,2018-01-26T12:05:02Z,b9602bab,0,0,0,0,0
2018-01-26T12:05:27Z,2018-01-26T12:05:24Z,B791A847,-26.09558056111084,28.0565001536422,5.0,2.640000104904175,2018-01-26T12:05:24Z
2018-01-26T12:05:42Z,2018-01-26T12:05:41Z,5DA7D37C,-26.093740586432183,28.056213313258006,5.0,18.709999084472656,2018-01-26T12:05:40Z
2018-01-26T12:05:42Z,2018-01-26T12:05:39Z,6F0968AE,-26.094425015388936,28.055882970911895,165.0,-1.0,2018-01-26T12:05:40Z
2018-01-26T12:07:33Z,2018-01-26T12:07:28Z,F8259DFE,-26.08789305670754,28.05851658808818,30.0,14.38000011444092,2018-01-26T12:07:30Z
2018-01-26T12:04:31Z,2018-01-26T12:04:30Z,F7F1BFB8,-26.09788355733002,28.057093367453128,65.0,-1.0,2018-01-26T12:04:31Z
2018-01-26T12:05:52Z,2018-01-26T12:05:46Z,474A37D1,-26.09377706037567,28.056124248932278,65.0,-1.0,2018-01-26T12:05:47Z
2018-01-26T12:06:22Z,2018-01-26T12:06:19Z,07DDD8C7,-26.09248986035844,28.05641077053598,8.0,0.15395376086235046,2018-01-26T12:06:20Z
2018-01-26T12:07:17Z,2018-01-26T12:07:14Z,07DDD8C7,-26.08758011448431,28.058492913402837,16.0,1.6804018020629883,2018-01-26T12:07:15Z
2018-01-26T12:06:47Z,2018-01-26T12:06:39Z,4782569A,-26.092234996086624,28.05650785233478,65.0,-1.0,2018-01-26T12:06:43Z
2018-01-26T12:06:22Z,2018-01-26T12:06:17Z,9B078C63,-26.092702938464384,28.056492821896047,10.0,7.369999885559082,2018-01-26T12:06:16Z
2018-01-26T12:07:32Z,2018-01-26T12:07:29Z,E0B1067B,-26.08817451327787,28.058166320498472,10.0,11.109999656677246,2018-01-26T12:07:29Z
2018-01-26T12:10:54Z,2018-01-26T12:10:46Z,aef81344,-26.076899,28.068962,4.0,0.0,2018-01-26T12:10:48Z
2018-01-26T12:14:20Z,2018-01-26T12:13:47Z,a96574ff,0,0,0,0,0
2018-01-26T12:14:00Z,2018-01-26T12:13:59Z,779964E0,-26.066760247808542,28.075235654647805,165.0,-1.0,2018-01-26T12:14:00Z
2018-01-26T12:13:54Z,2018-01-26T12:13:50Z,CD6665DF,-26.06711938979669,28.075600080218237,5.0,0.23000000417232513,2018-01-26T12:13:49Z
2018-01-26T12:16:53Z,2018-01-26T12:16:52Z,BF872527,-26.052301609912934,28.070671185877238,10.0,0.7099999785423279,2018-01-26T12:16:51Z
2018-02-02T08:51:47Z,2018-02-02T06:08:35Z,C8AF5090,0,0,0,0,0
2018-01-26T13:55:37Z,2018-01-26T12:16:33Z,D5D93428,-26.13064,27.915314,15.17,0.69,2018-01-26T13:55:37Z
2018-01-26T13:56:28Z,2018-01-26T13:56:23Z,BF872527,-26.052320310605854,28.07071635968918,165.0,-1.0,2018-01-26T13:56:24Z
2018-01-26T14:16:22Z,2018-01-26T14:16:18Z,BF872527,-26.05218708863595,28.07077458664637,65.0,-1.0,2018-01-26T14:16:19Z
2018-01-26T14:22:21Z,2018-01-26T14:22:04Z,C3E9EA65,-26.051802,28.071356,22.5,0.19,2018-01-26T14:22:19Z
2018-01-26T14:41:39Z,2018-01-26T14:41:25Z,BF872527,-26.052047082970592,28.070778934234127,65.0,-1.0,2018-01-26T14:41:26Z
2018-01-26T14:41:18Z,2018-01-26T10:12:54Z,c644bcbb,0,0,0,0,0
2018-01-26T14:48:24Z,2018-01-26T10:12:57Z,58ae7433,-26.004442,28.081268,18.0,0.0,2018-01-26T14:48:24Z
2018-01-26T15:23:06Z,2018-01-26T15:21:16Z,DDA55D5D,-26.05215,28.070717,47.0,0.97,2018-01-26T15:23:04Z
2018-01-26T15:23:05Z,2018-01-26T15:21:16Z,A6BD7A39,-26.05215,28.070717,47.0,0.97,2018-01-26T15:23:04Z
2018-01-26T15:31:52Z,2018-01-26T15:31:17Z,DDA55D5D,0,0,0,0,0
2018-01-26T15:36:50Z,2018-01-26T15:36:17Z,A6BD7A39,0,0,0,0,0
2018-01-26T15:42:05Z,2018-01-26T10:12:54Z,c0c0195e,-26.10583,28.04981,13.653,4.58,2018-01-26T15:42:05Z
2018-01-26T15:46:58Z,2018-01-26T15:46:17Z,DDA55D5D,0,0,0,0,0
2018-01-26T15:51:50Z,2018-01-26T15:51:17Z,A6BD7A39,0,0,0,0,0
2018-01-26T15:56:53Z,2018-01-26T15:56:17Z,DDA55D5D,0,0,0,0,0
2018-01-26T16:07:18Z,2018-01-26T16:06:22Z,A6BD7A39,0,0,0,0,0
2018-01-26T16:07:22Z,2018-01-26T16:06:21Z,DDA55D5D,0,0,0,0,0
2018-01-26T16:11:28Z,2018-01-26T16:11:17Z,DDA55D5D,-26.051996,28.07062,84.0,0.23,2018-01-26T16:11:26Z
2018-01-26T16:21:55Z,2018-01-26T16:21:22Z,A6BD7A39,0,0,0,0,0
2018-01-26T16:26:51Z,2018-01-26T16:26:17Z,DDA55D5D,0,0,0,0,0
2018-01-26T16:31:48Z,2018-01-26T16:31:17Z,DDA55D5D,-26.051992,28.070599,44.0,0.0,2018-01-26T16:31:46Z
2018-01-26T16:36:45Z,2018-01-26T16:36:17Z,DDA55D5D,-26.051949,28.070864,24.0,0.0,2018-01-26T16:36:43Z
2018-01-26T16:36:44Z,2018-01-26T16:36:22Z,A6BD7A39,-26.051949,28.070864,24.0,0.0,2018-01-26T16:36:43Z
2018-01-26T16:46:45Z,2018-01-26T16:46:17Z,DDA55D5D,-26.052044,28.070684,46.0,0.0,2018-01-26T16:46:44Z
2018-01-26T16:56:50Z,2018-01-26T16:56:17Z,A6BD7A39,0,0,0,0,0
2018-01-26T17:11:50Z,2018-01-26T17:11:17Z,A6BD7A39,0,0,0,0,0
2018-01-26T17:11:51Z,2018-01-26T17:11:17Z,DDA55D5D,0,0,0,0,0
2018-01-26T17:06:55Z,2018-01-26T17:06:21Z,DDA55D5D,-26.052387,28.071024,52.0,0.0,2018-01-26T17:06:53Z
2018-01-26T17:16:31Z,2018-01-26T17:16:26Z,747229FA,-26.05247797466514,28.07061741742519,12.0,12.1573486328125,2018-01-26T17:16:26Z
2018-01-26T17:21:24Z,2018-01-26T17:21:19Z,BF872527,-26.05232365291858,28.070716084986255,165.0,-1.0,2018-01-26T17:21:20Z
2018-01-26T18:52:08Z,2018-01-26T12:03:58Z,64647983,-26.144756,28.024973,10.0,0.0,2018-01-26T18:52:08Z
2018-01-26T19:07:37Z,2018-01-26T19:06:18Z,A6BD7A39,-26.052011,28.070295,66.0,0.99,2018-01-26T19:07:36Z
2018-01-26T19:20:48Z,2018-01-26T10:12:48Z,aa99466d,-26.091373,27.947962,8.0,0.0,2018-01-26T19:20:47Z
2018-01-26T19:36:28Z,2018-01-26T19:36:23Z,BF872527,-26.052154982789514,28.070788614999202,65.0,-1.0,2018-01-26T19:36:25Z
2018-01-26T19:46:57Z,2018-01-26T19:46:23Z,DDA55D5D,0,0,0,0,0
2018-01-26T20:02:07Z,2018-01-26T20:01:25Z,A6BD7A39,0,0,0,0,0
2018-01-26T19:46:57Z,2018-01-26T19:46:24Z,A6BD7A39,0,0,0,0,0
2018-01-26T19:46:31Z,2018-01-26T19:46:20Z,BF872527,-26.052208856524665,28.070765560299733,65.0,-1.0,2018-01-26T19:46:29Z
2018-01-26T20:02:19Z,2018-01-26T20:01:25Z,DDA55D5D,0,0,0,0,0
2018-01-26T20:06:53Z,2018-01-26T20:06:17Z,DDA55D5D,0,0,0,0,0
2018-01-26T20:31:22Z,2018-01-26T20:31:19Z,BF872527,-26.05199972589298,28.070613842476202,65.0,-1.0,2018-01-26T20:31:20Z
2018-01-26T20:46:26Z,2018-01-26T20:46:18Z,BF872527,-26.052187486727057,28.070774681946627,65.0,-1.0,2018-01-26T20:46:19Z
2018-01-26T20:36:24Z,2018-01-26T11:36:13Z,833369B0,-26.277872,27.996645,19.720999,0.96,2018-01-26T20:36:23Z
2018-01-26T21:11:24Z,2018-01-26T21:11:20Z,BF872527,-26.052322663813136,28.070715155108335,165.0,-1.0,2018-01-26T21:11:21Z
2018-01-26T21:06:46Z,2018-01-26T06:28:28Z,64C83215,0,0,0,0,0
2018-01-26T21:31:30Z,2018-01-26T21:31:21Z,BF872527,-26.052147071906838,28.070683076464448,65.0,-1.0,2018-01-26T21:31:20Z
2018-01-27T02:06:32Z,2018-01-27T02:06:30Z,5825B1DB,-26.052270124202277,28.070446461964984,8.0,0.0,2018-01-27T02:06:31Z
2018-01-26T22:36:25Z,2018-01-26T22:36:22Z,5825B1DB,-26.052128895071704,28.07043541725522,96.0,0.0,2018-01-26T22:36:23Z
2018-01-26T23:06:24Z,2018-01-26T23:06:21Z,5825B1DB,-26.052337062535965,28.070511198385592,64.0,0.0,2018-01-26T23:06:23Z
2018-01-27T04:26:33Z,2018-01-27T04:26:24Z,5825B1DB,-26.052346859095678,28.070460287086135,48.0,0.7144859433174133,2018-01-27T04:26:32Z
2018-01-27T04:31:28Z,2018-01-27T04:31:26Z,5825B1DB,-26.052202868920855,28.070455504943496,48.0,0.1431656926870346,2018-01-27T04:31:26Z
2018-01-27T04:01:29Z,2018-01-27T04:01:27Z,5825B1DB,-26.052329323080635,28.07059044912739,96.0,0.9300525784492493,2018-01-27T04:01:29Z
2018-01-27T05:21:33Z,2018-01-27T05:21:23Z,BF872527,-26.052020258630442,28.070693474714815,65.0,-1.0,2018-01-27T05:21:30Z
2018-01-27T05:46:30Z,2018-01-27T05:46:27Z,BF872527,-26.05216842040031,28.070782867950506,65.0,-1.0,2018-01-27T05:46:28Z
2018-01-27T06:03:25Z,2018-01-27T06:01:17Z,811DDE1E,-26.05087,28.069286,1000.0,0.0,2018-01-27T05:59:22Z
2018-01-27T07:13:57Z,2018-01-27T07:11:18Z,811DDE1E,-26.052309,28.07037,20.38364,2.2551603,2018-01-27T07:11:22Z
2018-01-27T07:16:32Z,2018-01-27T07:16:24Z,BF872527,-26.052336250581828,28.070690939932383,65.0,-1.0,2018-01-27T07:16:29Z
2018-01-27T07:31:23Z,2018-01-27T07:31:21Z,BF872527,-26.05219621774972,28.07077097072743,65.0,-1.0,2018-01-27T07:31:21Z
2018-01-27T07:51:26Z,2018-01-26T12:04:16Z,9501B8D0,-25.95395,28.113747,4.0,0.0,2018-01-27T07:51:26Z
2018-01-27T08:01:32Z,2018-01-27T08:01:20Z,BF872527,-26.05223620698121,28.070680956505296,165.0,-1.0,2018-01-27T08:01:30Z
2018-01-27T08:06:24Z,2018-01-27T08:06:22Z,BF872527,-26.052193228430298,28.07077224897345,65.0,-1.0,2018-01-27T08:06:23Z
2018-01-27T08:21:23Z,2018-01-27T08:21:21Z,BF872527,-26.052058418844766,28.07074098460481,65.0,-1.0,2018-01-27T08:21:21Z
2018-01-27T09:31:26Z,2018-01-27T09:31:21Z,BF872527,-26.052323999999988,28.07071627999999,165.0,-1.0,2018-01-27T09:31:21Z
2018-01-27T09:36:50Z,2018-01-27T09:36:22Z,DDA55D5D,-26.052237,28.070427,50.0,0.49,2018-01-27T09:36:48Z
2018-01-27T09:36:50Z,2018-01-27T09:36:21Z,A6BD7A39,-26.052237,28.070427,50.0,0.49,2018-01-27T09:36:48Z
2018-01-27T09:46:50Z,2018-01-27T09:46:21Z,DDA55D5D,-26.05229,28.070824,47.0,0.71,2018-01-27T09:46:49Z
2018-01-27T09:51:54Z,2018-01-27T09:51:21Z,A6BD7A39,0,0,0,0,0
2018-01-27T10:06:26Z,2018-01-27T10:06:23Z,BF872527,-26.05232408835702,28.07071035229492,165.0,-1.0,2018-01-27T10:06:25Z
2018-01-27T10:11:54Z,2018-01-27T10:11:22Z,A6BD7A39,0,0,0,0,0
2018-01-27T10:11:54Z,2018-01-27T10:11:22Z,DDA55D5D,0,0,0,0,0
2018-01-27T10:26:27Z,2018-01-27T10:26:23Z,BF872527,-26.05219730546003,28.070624906433324,65.0,-1.0,2018-01-27T10:26:24Z
2018-01-27T10:26:55Z,2018-01-27T10:26:22Z,DDA55D5D,0,0,0,0,0
2018-01-27T10:26:55Z,2018-01-27T10:26:22Z,A6BD7A39,0,0,0,0,0
2018-01-27T10:46:32Z,2018-01-27T10:46:27Z,5825B1DB,-26.052359662338382,28.07047145618586,48.0,0.15682587027549744,2018-01-27T10:46:30Z
2018-01-27T10:46:55Z,2018-01-27T10:46:22Z,A6BD7A39,0,0,0,0,0
2018-01-27T10:46:56Z,2018-01-27T10:46:22Z,DDA55D5D,0,0,0,0,0
2018-01-27T10:51:27Z,2018-01-27T10:51:26Z,BF872527,-26.05203341212254,28.070780136293774,65.0,-1.0,2018-01-27T10:51:26Z
2018-01-27T11:01:57Z,2018-01-27T11:01:22Z,DDA55D5D,0,0,0,0,0
2018-01-27T11:01:57Z,2018-01-27T11:01:22Z,A6BD7A39,0,0,0,0,0
2018-01-27T11:16:55Z,2018-01-27T11:16:22Z,DDA55D5D,0,0,0,0,0
2018-01-27T11:16:55Z,2018-01-27T11:16:22Z,A6BD7A39,0,0,0,0,0
2018-01-27T11:16:23Z,2018-01-27T11:16:22Z,BF872527,-26.052160519672437,28.070786248069723,65.0,-1.0,2018-01-27T11:16:22Z
2018-01-27T11:36:28Z,2018-01-27T11:36:25Z,BF872527,-26.052322820403617,28.070716210208367,165.0,-1.0,2018-01-27T11:36:26Z
2018-01-27T11:46:57Z,2018-01-27T11:45:18Z,DD6F9570,0,0,0,0,0
2018-01-27T11:51:30Z,2018-01-27T11:51:28Z,BF872527,-26.052322900692115,28.070716139508193,165.0,-1.0,2018-01-27T11:51:28Z
2018-01-27T11:57:29Z,2018-01-27T11:46:22Z,A6BD7A39,0,0,0,0,0
2018-01-27T11:57:29Z,2018-01-27T11:46:22Z,DDA55D5D,0,0,0,0,0
2018-01-27T12:01:52Z,2018-01-27T12:01:24Z,DDA55D5D,-26.051973,28.070631,34.0,0.0,2018-01-27T12:01:48Z
2018-01-27T12:01:52Z,2018-01-27T12:01:24Z,A6BD7A39,-26.051973,28.070631,34.0,0.0,2018-01-27T12:01:48Z
2018-01-27T12:17:02Z,2018-01-27T12:16:28Z,DDA55D5D,0,0,0,0,0
2018-01-27T12:17:02Z,2018-01-27T12:16:28Z,A6BD7A39,0,0,0,0,0
2018-01-27T12:21:24Z,2018-01-27T12:21:22Z,BF872527,-26.052159090407347,28.07078704156401,65.0,-1.0,2018-01-27T12:21:22Z
2018-01-27T12:41:58Z,2018-01-27T12:41:28Z,A6BD7A39,-26.05202,28.070696,51.0,0.0,2018-01-27T12:41:57Z
